Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"PostLateUpdate.PlayerUpdateCanvases";1.1577;0.0461;16.2559;60980;62047;60538;2;2;2903.06689068675;1.451533;0.4463;1.959;2000;1;1;1;2000;60314;0.0461;16.2559;62047;60538;1.6089
"UIEvents.WillRenderCanvases";1.1535;0.0426;16.2424;60980;62047;60538;3;3;2894.61459443718;1.447307;0.443;1.9541;2000;1;1;1;2000;60314;0.0426;16.2424;62047;60538;1.6038
"UGUI.Rendering.UpdateBatches";1.1532;0.0426;16.2415;60980;62047;60538;4;4;2893.90719501302;1.446954;0.4428;1.9537;2000;1;1;1;2000;60314;0.0426;16.2415;62047;60538;1.6034
"mscorlib.dll!System.IO::Path.IsPathRooted()";1.1262;1.1262;1.1262;61925;61925;61925;22;34;1.12619996070862;1.1262;1.1262;1.1262;144;144;144;144;1;61925;0;0.0323;61925;61925;0
"didUnloadScene.Invoke";1.1189;1.1189;1.1189;62046;62046;62046;9;9;1.1188999414444;1.1189;1.1189;1.1189;1;1;1;1;1;62046;1.1189;1.1189;62046;62046;0
"UnityEngine.UIModule.dll!UnityEngine::Canvas.SendWillRenderCanvases()";1.1059;0.0219;16.0567;60942;62047;60538;5;5;2791.75389247946;1.395877;0.4046;1.8931;2000;1;1;1;2000;60314;0.0219;16.0567;62047;60538;1.5537
"UnityEngine.UIModule.dll!::<Module>.invoke_void()";1.1056;0.0218;16.0554;60878;62047;60538;6;6;2790.60729323141;1.395304;0.4041;1.8924;2000;1;1;1;2000;60314;0.0218;16.0554;62047;60538;1.5532
"UnityEngine.CoreModule.dll!UnityEngine.SceneManagement::SceneManager.Internal_SceneUnloaded()";1.0995;1.0995;1.0995;62046;62046;62046;10;10;1.09949994087219;1.0995;1.0995;1.0995;1;1;1;1;1;62046;1.0995;1.0995;62046;62046;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonTypeReflector.GetJsonConverter()";1.0892;1.0892;1.0892;61925;61925;61925;37;41;1.08919990062714;1.0892;1.0892;1.0892;24;24;24;24;1;61925;0.0174;0.2481;61925;61925;0
"Unity.TextMeshPro.dll!TMPro::TMP_FontAsset.TryAddCharacterInternal()";1.0297;1.0297;1.0297;61925;61925;61925;19;19;1.02970004081726;1.0297;1.0297;1.0297;2;2;2;2;1;61925;0.4774;0.5523;61925;61925;0
"TMP.TryAddCharacter";1.0287;1.0287;1.0287;61925;61925;61925;20;20;1.02869999408722;1.0287;1.0287;1.0287;2;2;2;2;1;61925;0.477;0.5517;61925;61925;0
"Unity.TextMeshPro.dll!TMPro::TextMeshPro.Rebuild()";1.02;0.0977;14.9475;61736;61926;60538;8;8;2158.05609983206;1.351319;0.5574;1.7522;17567;9;1;35;1597;60314;0.0749;4.4117;60531;61512;1.3085
"Unity.TextMeshPro.dll!TMPro::TextMeshPro.OnPreRenderObject()";1.0141;0.097;14.8554;60659;61926;60538;9;9;2143.54568975419;1.342233;0.554;1.7404;17567;9;1;35;1597;60314;0.0743;4.4062;60531;61512;1.3001
"Newtonsoft.Json.dll!Newtonsoft.Json::JsonConvert.ToString()";0.9926;0.9926;0.9926;61925;61925;61925;34;34;0.99260002374649;0.9926;0.9926;0.9926;1;1;1;1;1;61925;0.9926;0.9926;61925;61925;0
"UnityEngine.UI.dll!UnityEngine.UI::MaskableGraphic.OnCanvasHierarchyChanged()";0.9903999;0.9903999;0.9903999;62046;62046;62046;10;13;0.990399897098541;0.9903999;0.9903999;0.9903999;178;178;178;178;1;62046;0.001;0.0231;62046;62046;0
"System.Core.dll!System.Linq::OrderedEnumerable`1.ToList()";0.9848;0.9848;0.9848;61925;61925;61925;37;40;0.984799981117249;0.9848;0.9848;0.9848;2;2;2;2;1;61925;0.0175;0.9673;61925;61925;0
"mscorlib.dll!System::MonoCustomAttrs.GetPseudoCustomAttributes()";0.9836928;0.9836928;0.9836928;61925;61925;61925;39;55;0.983692824840546;0.9836928;0.9836928;0.9836928;886;886;886;886;1;61925;0.0002;0.0075;61925;61925;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonTypeReflector.GetAssociatedMetadataType()";0.9823002;0.9823002;0.9823002;61925;61925;61925;40;48;0.982300162315369;0.9823002;0.9823002;0.9823002;174;174;174;174;1;61925;0.0014;0.31;61925;61925;0
"Update.ScriptRunBehaviourUpdate";0.9803;0.109;60.0089;60463;62096;61925;2;2;2156.68339273334;1.078342;0.7921;1.1749;2000;1;1;1;2000;60314;0.109;60.0089;62096;61925;1.046
"BehaviourUpdate";0.9793;0.1084;60.007;61979;62096;61925;3;3;2154.52609422803;1.077263;0.7913;1.1739;2000;1;1;1;2000;60314;0.1084;60.007;62096;61925;1.0442
"UnityEngine.TextCoreFontEngineModule.dll!UnityEngine.TextCore.LowLevel::FontEngine.TryAddGlyphToTexture()";0.9749;0.9749;0.9749;61925;61925;61925;21;21;0.974900007247925;0.9749;0.9749;0.9749;2;2;2;2;1;61925;0.4534;0.5215;61925;61925;0
"UnityEngine.CoreModule.dll!UnityEngine.Events::UnityAction`1.invoke_void_T0()";0.9735;0.9735;0.9735;62046;62046;62046;11;11;0.97350001335144;0.9735;0.9735;0.9735;1;1;1;1;1;62046;0.9735;0.9735;62046;62046;0
"System.Core.dll!System.Linq::OrderedEnumerable`1.SortedMap()";0.9702;0.9702;0.9702;61925;61925;61925;38;41;0.970200002193451;0.9702;0.9702;0.9702;2;2;2;2;1;61925;0.0116;0.9586;61925;61925;0
"System.Core.dll!System.Linq::EnumerableSorter`1.Sort()";0.9664;0.9664;0.9664;61925;61925;61925;39;42;0.966399967670441;0.9664;0.9664;0.9664;2;2;2;2;1;61925;0.0096;0.9568;61925;61925;0
"System.Core.dll!System.Linq::EnumerableSorter`2.QuickSort()";0.9552;0.9552;0.9552;61925;61925;61925;40;43;0.955200016498566;0.9552;0.9552;0.9552;2;2;2;2;1;61925;0.0065;0.9487;61925;61925;0
"mscorlib.dll!System::Array.Sort()";0.9504;0.9504;0.9504;61925;61925;61925;41;44;0.950399994850159;0.9504;0.9504;0.9504;2;2;2;2;1;61925;0.0041;0.9463;61925;61925;0
"UnityEngine.UI.dll!UnityEngine.UI::Graphic.OnCanvasHierarchyChanged()";0.9043997;0.9043997;0.9043997;62046;62046;62046;11;14;0.904399693012238;0.9043997;0.9043997;0.9043997;178;178;178;178;1;62046;0.0007;0.0224;62046;62046;0
"mscorlib.dll!System::RuntimeType.get_ContainsGenericParameters()";0.8992993;0.8992993;0.8992993;61925;61925;61925;34;56;0.899299263954163;0.8992993;0.8992993;0.8992993;581;581;581;581;1;61925;0.0004;0.0054;61925;61925;0
"UnityEngine.TextCoreFontEngineModule.dll!UnityEngine.TextCore.LowLevel::FontEngine.TryAddGlyphToTexture_Internal()";0.8941;0.8941;0.8941;61925;61925;61925;22;22;0.89410001039505;0.8941;0.8941;0.8941;2;2;2;2;1;61925;0.4133;0.4808;61925;61925;0
"Unity.ResourceManager.dll!UnityEngine.ResourceManagement.ResourceProviders::AssetBundleResource.RemoveBundleFromProfiler()";0.8878;0.8878;0.8878;62046;62046;62046;26;26;0.887799978256226;0.8878;0.8878;0.8878;3;3;3;3;1;62046;0.0038;0.8775;62046;62046;0
"UnityEngine.TextCoreFontEngineModule.dll!UnityEngine.TextCore.LowLevel::FontEngine.TryAddGlyphToTexture_Internal_Injected()";0.8799;0.8799;0.8799;61925;61925;61925;23;23;0.879899978637695;0.8799;0.8799;0.8799;2;2;2;2;1;61925;0.4074;0.4725;61925;61925;0
"UnityEngine.CoreModule.dll!UnityEngine::SetupCoroutine.InvokeMoveNext()";0.851;0.007;58.5758;61516;61986;61925;4;30;1967.192193917;1.141063;0.4648;1.4119;55105;29;1;100;1724;60314;0.0004;58.4728;60430;61925;0.8037999
"Unity.TextMeshPro.dll!TMPro::TMP_UpdateManager.DoRebuilds()";0.8419;0.006;15.1341;61276;62046;60538;7;7;2224.74279619288;1.112371;0.2798;1.4634;2000;1;1;1;2000;60314;0.006;15.1341;62046;60538;1.3376
"mscorlib.dll!Mono.Globalization.Unicode::SimpleCollator.IsPrefix()";0.8353998;0.8353998;0.8353998;61925;61925;61925;29;39;0.835399806499481;0.8353998;0.8353998;0.8353998;108;108;108;108;1;61925;0.0044;0.017;61925;61925;0
"mscorlib.dll!System::String.StartsWith()";0.8193;0.8193;0.8193;61925;61925;61925;25;34;0.8192999958992;0.8193;0.8193;0.8193;72;72;72;72;1;61925;0.0065;0.0239;61925;61925;0
"GC.Collect";0.8091;0.6225;1.1178;60440;61633;62046;6;8;3.45829999446869;0.864575;0.6225;0.9089;4;1;1;1;4;60440;0.6225;1.1178;61633;62046;0
"mscorlib.dll!System.IO::Path.GetPathRoot()";0.7866001;0.7866001;0.7866001;61925;61925;61925;21;32;0.786600053310394;0.7866001;0.7866001;0.7866001;41;41;41;41;1;61925;0.0124;0.0369;61925;61925;0
"Assembly-CSharp.dll!::EndRunPresenter.Show()";0.777;0.777;0.777;61925;61925;61925;18;18;0.77700001001358;0.777;0.777;0.777;1;1;1;1;1;61925;0.777;0.777;61925;61925;0
"Assembly-CSharp.dll!::PanelTowerDataViewer.OnPanel()";0.7752;0.7752;0.7752;60642;60642;60642;5;5;0.775200009346008;0.7752;0.7752;0.7752;1;1;1;1;1;60642;0.7752;0.7752;60642;60642;0
"PostLateUpdate.FinishFrameRendering";0.7665;0.1197;4.6537;61137;62047;60681;2;2;1562.03189669549;0.7810159;0.679;0.8563;2000;1;1;1;2000;60314;0.1197;4.6537;62047;60681;0.8678
"CoroutinesDelayedCalls";0.7622;0.0004;14.6127;60630;62047;61570;3;8;1946.10268017769;0.9730514;0.3041;1.3113;9697;5;4;20;2000;60314;0;14.5858;61986;61570;0.8559
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonTypeReflector.GetDataContractAttribute()";0.7621;0.7621;0.7621;61925;61925;61925;36;41;0.762099981307983;0.7621;0.7621;0.7621;30;30;30;30;1;61925;0.0059;0.255;61925;61925;0
"Update.ScriptRunDelayedDynamicFrameRate";0.7586;0.0001;14.5888;61125;62085;61570;2;2;1935.15109426848;0.9675756;0.3016;1.3068;2000;1;1;1;2000;60314;0.0001;14.5888;62085;61570;0.8465
"Newtonsoft.Json.dll!Newtonsoft.Json.Utilities::ReflectionUtils.GetFieldsAndProperties()";0.7393;0.7393;0.7393;61925;61925;61925;37;40;0.739299952983856;0.7393;0.7393;0.7393;4;4;4;4;1;61925;0.0746;0.3715;61925;61925;0
"mscorlib.dll!System::MonoCustomAttrs.IsUserCattrProvider()";0.6954005;0.6954005;0.6954005;61925;61925;61925;39;55;0.695400536060333;0.6954005;0.6954005;0.6954005;829;829;829;829;1;61925;0;0.0032;61925;61925;0
"FixedUpdate.Physics2DFixedUpdate";0.6919;0.0084;6.0217;60814;62098;60538;2;2;1394.19829614647;0.8338507;0.5369;1.0314;1696;1;1;16;1672;60314;0.0018;6.0217;62100;60538;0.9095
"mscorlib.dll!System.IO::TextWriter.Dispose()";0.6806;0.6806;0.6806;61925;61925;61925;21;31;0.680599987506866;0.6806;0.6806;0.6806;18;18;18;18;1;61925;0;0.134;61925;61925;0
"Physics2D.Simulate";0.678;0.0019;5.996;61014;62098;60538;3;3;1372.93409697153;0.8211328;0.5289;1.018;1696;1;1;16;1672;60314;0.0005;5.996;62100;60538;0.8855
"mscorlib.dll!System.IO::StreamWriter.Dispose()";0.6733;0.6733;0.6733;61925;61925;61925;22;23;0.673299968242645;0.6733;0.6733;0.6733;6;6;6;6;1;61925;0.0987;0.1329;61925;61925;0
"mscorlib.dll!System.Collections.Concurrent::ConcurrentDictionary`2.TryAddInternal()";0.6718;0.6718;0.6718;61925;61925;61925;33;46;0.671799957752228;0.6718;0.6718;0.6718;42;42;42;42;1;61925;0.0008;0.1429;61925;61925;0
"Unity.TextMeshPro.dll!TMPro::TextMeshPro.GenerateTextMesh()";0.6689001;0.0643;10.0486;61536;61926;60538;10;10;1423.91379281133;0.8916179;0.3687;1.1528;17567;9;1;35;1597;60314;0.0474;4.1964;60531;61512;0.8458999
"TMP Layout Text";0.6656001;0.064;9.9983;61067;61926;60538;11;11;1418.34259579331;0.8881294;0.3669;1.1481;17567;9;1;35;1597;60314;0.0472;4.1936;60531;61512;0.8411999
"FontEngine.GlyphRasterizer.Calculate3x3AAEDT";0.664;0.664;0.664;61925;61925;61925;26;26;0.664000034332275;0.664;0.664;0.664;2;2;2;2;1;61925;0.3075;0.3565;61925;61925;0
"Unity.Addressables.dll!UnityEngine.AddressableAssets::AddressablesImpl.OnSceneUnloaded()";0.6589;0.6589;0.6589;62046;62046;62046;12;12;0.658900022506714;0.6589;0.6589;0.6589;1;1;1;1;1;62046;0.6589;0.6589;62046;62046;0
"Unity.ResourceManager.dll!UnityEngine.ResourceManagement.Profiling::ProfilerRuntime.BundleReleased()";0.6544001;0.6544001;0.6544001;62046;62046;62046;27;27;0.654400050640106;0.6544001;0.6544001;0.6544001;3;3;3;3;1;62046;0.0034;0.6452;62046;62046;0
"mscorlib.dll!System.Collections.Concurrent::ConcurrentDictionary`2.GrowTable()";0.6088001;0.6088001;0.6088001;61925;61925;61925;35;47;0.608800053596497;0.6088001;0.6088001;0.6088001;11;11;11;11;1;61925;0.0007;0.1411;61925;61925;0
"Camera.Render";0.608;0.0758;3.7784;61765;62047;60681;3;3;1235.9094966352;0.6179547;0.5354;0.6854;2000;1;1;1;2000;60314;0.0758;3.7784;62047;60681;0.6525
"Assembly-CSharp.dll!::TargetProjectile.OnTriggerEnter2D()";0.5722;0.0027;1.4241;61217;60429;60581;7;7;26.3624000304844;0.4793164;0.0068;0.7314;56;1;1;2;55;60340;0.0027;1.4241;60429;60581;0
"Assembly-CSharp.dll!::EnemySpawner.SpawnEnemyInstance()";0.5695;0.5136;1.5169;60318;60815;60429;7;12;10.5647999644279;0.70432;0.5406;0.6196;19;1;1;3;15;60318;0.4387;0.8307;60524;60349;0
"mscorlib.dll!System::Type.get_IsValueType()";0.5652018;0.5652018;0.5652018;61925;61925;61925;36;56;0.565201818943024;0.5652018;0.5652018;0.5652018;595;595;595;595;1;61925;0.0007;0.0049;61925;61925;0
"Assembly-CSharp.dll!::EnemySpawner.SpawnBossMinion()";0.5643;0.5178;0.8379;60380;60815;60349;6;6;7.72229987382889;0.594023;0.5448;0.6226;13;1;1;1;13;60318;0.5178;0.8379;60815;60349;0
"mscorlib.dll!System.IO::MonoIO.Write()";0.5609;0.5609;0.5609;61925;61925;61925;26;28;0.560899972915649;0.5609;0.5609;0.5609;12;12;12;12;1;61925;0.0347;0.0725;61925;61925;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonTypeReflector.GetAssociateMetadataTypeFromAttribute()";0.5581;0.5581;0.5581;61925;61925;61925;43;46;0.558099985122681;0.5581;0.5581;0.5581;4;4;4;4;1;61925;0.077;0.301;61925;61925;0
"Assembly-CSharp.dll!::BombProjectile.Explode()";0.5467;0.2838;58.6085;61779;60370;61925;5;8;96.3654013872147;1.60609;0.4241;0.7975;63;1;1;2;60;60323;0.0949;58.6085;60587;61925;0
"mscorlib.dll!System::RuntimeType.IsSubclassOf()";0.5450998;0.5450998;0.5450998;61925;61925;61925;34;58;0.545099794864655;0.5450998;0.5450998;0.5450998;760;760;760;760;1;61925;0.0005;0.0027;61925;61925;0
"UnityEngine.UI.dll!UnityEngine.UI::LayoutRebuilder.Rebuild()";0.5422;0.5422;0.5422;62046;62046;62046;10;10;0.542200028896332;0.5422;0.5422;0.5422;3;3;3;3;1;62046;0.0001;0.542;62046;62046;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::DefaultContractResolver.ResolveContractConverter()";0.5304;0.5304;0.5304;61925;61925;61925;36;39;0.530399978160858;0.5304;0.5304;0.5304;4;4;4;4;1;61925;0.0407;0.2484;61925;61925;0
"mscorlib.dll!System.IO::Path.GetDirectoryName()";0.5271;0.5271;0.5271;61925;61925;61925;20;28;0.527100026607513;0.5271;0.5271;0.5271;11;11;11;11;1;61925;0.0356;0.0693;61925;61925;0
"System.Core.dll!System.Linq::Enumerable.ToArray()";0.5216998;0.5216998;0.5216998;61925;61925;61925;42;50;0.521699845790863;0.5216998;0.5216998;0.5216998;167;167;167;167;1;61925;0.0007;0.0278;61925;61925;0
"Assembly-CSharp.dll!::BombProjectile.BeginAoEDamage()";0.5171;0.2679;58.5742;60403;60370;61925;6;9;94.1368997395039;1.568948;0.3951;0.7642;63;1;1;2;60;60323;0.0772;58.5742;60587;61925;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::DefaultContractResolver.CanConvertToString()";0.498;0.498;0.498;61925;61925;61925;34;37;0.497999995946884;0.498;0.498;0.498;2;2;2;2;1;61925;0.2168;0.2812;61925;61925;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonTypeReflector.CanTypeDescriptorConvertString()";0.4953;0.4953;0.4953;61925;61925;61925;35;38;0.495299994945526;0.4953;0.4953;0.4953;2;2;2;2;1;61925;0.2156;0.2797;61925;61925;0
"mscorlib.dll!System::RuntimeType.IsValueTypeImpl()";0.4926988;0.4926988;0.4926988;61925;61925;61925;37;57;0.492698758840561;0.4926988;0.4926988;0.4926988;595;595;595;595;1;61925;0.0007;0.0036;61925;61925;0
"mscorlib.dll!System.Reflection::RuntimeMethodInfo.get_ContainsGenericParameters()";0.4908;0.4908;0.4908;61925;61925;61925;39;39;0.490799993276596;0.4908;0.4908;0.4908;98;98;98;98;1;61925;0.0017;0.0109;61925;61925;0
"Assembly-CSharp.dll!::BuildModeController.OnDestroy()";0.4845;0.4845;0.4845;62046;62046;62046;10;10;0.484499990940094;0.4845;0.4845;0.4845;1;1;1;1;1;62046;0.4845;0.4845;62046;62046;0
"System.dll!System.ComponentModel::TypeDescriptor.GetConverter()";0.4841;0.4841;0.4841;61925;61925;61925;36;39;0.484099984169006;0.4841;0.4841;0.4841;2;2;2;2;1;61925;0.2108;0.2733;61925;61925;0
"Unity.ResourceManager.dll!UnityEngine.ResourceManagement.Profiling::ProfilerFrameData`2.Remove()";0.4731;0.4731;0.4731;62046;62046;62046;28;28;0.473100006580353;0.4731;0.4731;0.4731;9;9;9;9;1;62046;0.0006;0.2521;62046;62046;0
"System.Core.dll!System.Collections.Generic::EnumerableHelpers.ToArray()";0.4669001;0.4669001;0.4669001;61925;61925;61925;39;51;0.466900050640106;0.4669001;0.4669001;0.4669001;169;169;169;169;1;61925;0.0005;0.0258;61925;61925;0
"mscorlib.dll!System::String.IsCharBitSet()";0.4572768;0.4572768;0.4572768;61925;61925;61925;24;37;0.457276791334152;0.4572768;0.4572768;0.4572768;7749;7749;7749;7749;1;61925;0;0.002;61925;61925;0
"mscorlib.dll!System::MonoCustomAttrs.GetCustomAttributesInternal()";0.4570999;0.4570999;0.4570999;61925;61925;61925;41;55;0.457099944353104;0.4570999;0.4570999;0.4570999;299;299;299;299;1;61925;0.0004;0.1176;61925;61925;0
"mscorlib.dll!System::RuntimeType.GetMethodCandidates()";0.4424;0.4424;0.4424;61925;61925;61925;39;47;0.442400008440018;0.4424;0.4424;0.4424;25;25;25;25;1;61925;0.0037;0.2657;61925;61925;0
"Assembly-CSharp.dll!::ObjectDetector.HideAttackRange()";0.4315;0.4315;0.4476;60771;60771;60428;5;5;0.879099994897842;0.43955;0.4315;0.4315;2;1;1;1;2;60428;0.4315;0.4476;60771;60428;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonProperty.WritePropertyName()";0.4306;0.4306;0.4306;61925;61925;61925;29;34;0.430599957704544;0.4306;0.4306;0.4306;64;64;64;64;1;61925;0.0032;0.0805;61925;61925;0
"mscorlib.dll!System::String.Split()";0.4293;0.4293;0.4293;61925;61925;61925;24;32;0.429300010204315;0.4293;0.4293;0.4293;30;30;30;30;1;61925;0.0095;0.0238;61925;61925;0
"Unity.TextMeshPro.dll!TMPro::TextMeshProUGUI.OnCanvasHierarchyChanged()";0.424;0.424;0.424;62046;62046;62046;9;12;0.42399999499321;0.424;0.424;0.424;56;56;56;56;1;62046;0.0046;0.0147;62046;62046;0
"UnityEngine.UI.dll!UnityEngine.EventSystems::StandaloneInputModule.ProcessMouseEvent()";0.4228;0.1475;3.6145;61815;62278;61266;6;7;985.121597990394;0.4930539;0.3238;0.5356;3996;2;2;2;1998;60314;0.0735;1.8084;62278;61266;0.6913
"Assembly-CSharp.dll!::PanelTowerDataViewer.OffPanel()";0.4185;0.4185;0.4352;60771;60771;60428;6;6;0.853700011968613;0.42685;0.4185;0.4185;2;1;1;1;2;60428;0.4185;0.4352;60771;60428;0
"mscorlib.dll!System::String.SplitInternal()";0.4158;0.4158;0.4158;61925;61925;61925;25;33;0.415800005197525;0.4158;0.4158;0.4158;30;30;30;30;1;61925;0.0092;0.0233;61925;61925;0
"Assembly-CSharp.dll!::<ApplyOverFrames>d__2.MoveNext()";0.4141;0.1863;58.4719;61688;60370;61925;11;14;87.2527009397745;1.454212;0.2898;0.6679;63;1;1;2;60;60323;0.0002;58.4719;60587;61925;0
"mscorlib.dll!System::Type.GetMethod()";0.4139;0.4139;0.4139;61925;61925;61925;38;44;0.413900047540665;0.4139;0.4139;0.4139;80;80;80;80;1;61925;0.0043;0.0098;61925;61925;0
"Assembly-CSharp.dll!::AttackBehaviorBase.Deactivate()";0.4138997;0.4138997;0.4138997;62046;62046;62046;11;13;0.413899719715118;0.4138997;0.4138997;0.4138997;134;134;134;134;1;62046;0.0002;0.0203;62046;62046;0
"mscorlib.dll!System::String.InitializeProbabilisticMap()";0.4112999;0.4112999;0.4112999;61925;61925;61925;24;37;0.41129994392395;0.4112999;0.4112999;0.4112999;102;102;102;102;1;61925;0.0003;0.0097;61925;61925;0
"Newtonsoft.Json.dll!Newtonsoft.Json::JsonTextWriter.WritePropertyName()";0.4106999;0.4106999;0.4106999;61925;61925;61925;30;35;0.410699903964996;0.4106999;0.4106999;0.4106999;64;64;64;64;1;61925;0.003;0.0803;61925;61925;0
"Unity.TextMeshPro.dll!TMPro::TextMeshProUGUI.Rebuild()";0.4097;0.2101;2.9605;60524;61223;61925;10;10;32.5254996865988;0.8131375;0.3723;1.7206;172;4;2;10;40;60347;0.0005;1.7302;60347;60379;0
"System.dll!::DefaultTypeDescriptor.System.ComponentModel.ICustomTypeDescriptor.GetConverter()";0.4092;0.4092;0.4092;61925;61925;61925;37;40;0.409200012683868;0.4092;0.4092;0.4092;2;2;2;2;1;61925;0.1795;0.2297;61925;61925;0
"System.dll!System.ComponentModel::ReflectTypeDescriptionProvider.GetConverter()";0.4085;0.4085;0.4085;61925;61925;61925;38;41;0.408500015735626;0.4085;0.4085;0.4085;2;2;2;2;1;61925;0.1791;0.2294;61925;61925;0
"Unity.TextMeshPro.dll!TMPro::TextMeshProUGUI.OnPreRenderCanvas()";0.4072;0.2086;2.8596;60524;61223;61925;11;11;32.0727999955416;0.80182;0.3699;1.7161;86;2;1;5;40;60347;0.1197;1.7292;61926;60379;0
"mscorlib.dll!System.Reflection::RuntimeMethodInfo.GetParameters()";0.4051;0.4051;0.4051;61925;61925;61925;39;39;0.405100017786026;0.4051;0.4051;0.4051;97;97;97;97;1;61925;0.0004;0.021;61925;61925;0
"Assembly-CSharp.dll!::EndRunOverlay.Show()";0.3994;0.3994;0.3994;61925;61925;61925;19;19;0.399399995803833;0.3994;0.3994;0.3994;1;1;1;1;1;61925;0.3994;0.3994;61925;61925;0
"System.dll!::ReflectedTypeData.GetConverter()";0.3978;0.3978;0.3978;61925;61925;61925;39;42;0.397800028324127;0.3978;0.3978;0.3978;2;2;2;2;1;61925;0.1747;0.2231;61925;61925;0
"mscorlib.dll!System.IO::StringWriter.Write()";0.3927005;0.3927005;0.3927005;61925;61925;61925;29;41;0.392700463533401;0.3927005;0.3927005;0.3927005;611;611;611;611;1;61925;0.0001;0.0773;61925;61925;0
"UnityEngine.UI.dll!UnityEngine.UI::LayoutUtility.GetLayoutProperty()";0.388;0.388;0.388;62046;62046;62046;18;19;0.387999981641769;0.388;0.388;0.388;32;32;32;32;1;62046;0.003;0.1022;62046;62046;0
"UnityEngine.UI.dll!UnityEngine.UI::Graphic.OnDestroy()";0.3824999;0.3824999;0.3824999;62046;62046;62046;10;10;0.382499933242798;0.3824999;0.3824999;0.3824999;52;52;52;52;1;62046;0.0061;0.0132;62046;62046;0
"UnityEngine.CoreModule.dll!UnityEngine::Component.get_transform()";0.3824002;0.004;4.331202;61269;62106;61570;5;26;877.305365553126;0.4386527;0.2857998;0.5408002;390657;178;2;706;2000;60314;0.0012;0.635;60319;60865;0.3119
"UnityEngine.CoreModule.dll!UnityEngine.Bindings::Unmarshal.UnmarshalUnityObject()";0.3801002;0.0049;5.79358;61365;62100;61570;6;34;934.932448401116;0.4674662;0.2495004;0.6005988;626800;280;4;1288;2000;60314;0.0001;0.6323;60314;60865;0.3328
"System.Core.dll!::WhereListIterator`1.ToList()";0.3788;0.3788;0.3788;61925;61925;61925;38;41;0.378800004720688;0.3788;0.3788;0.3788;2;2;2;2;1;61925;0.0934;0.2854;61925;61925;0
"mscorlib.dll!System.Reflection::MonoMethodInfo.GetParametersInfo()";0.3767;0.3767;0.3767;61925;61925;61925;40;55;0.376700043678284;0.3767;0.3767;0.3767;129;129;129;129;1;61925;0.0003;0.0203;61925;61925;0
"Newtonsoft.Json.dll!Newtonsoft.Json::JsonSerializer.GetMatchingConverter()";0.3740999;0.3740999;0.3740999;61925;61925;61925;27;39;0.374099880456924;0.3740999;0.3740999;0.3740999;172;172;172;172;1;61925;0;0.1041;61925;61925;0
"UnityEngine.TilemapModule.dll!UnityEngine.Tilemaps::TilemapRenderer.UnregisterSpriteAtlasRegistered()";0.3693;0.3693;0.3693;62046;62046;62046;12;12;0.369300007820129;0.3693;0.3693;0.3693;3;3;3;3;1;62046;0.0049;0.359;62046;62046;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::DefaultContractResolver.FilterMembers()";0.3605;0.3605;0.3605;61925;61925;61925;39;42;0.360500007867813;0.3605;0.3605;0.3605;20;20;20;20;1;61925;0.0012;0.0487;61925;61925;0
"mscorlib.dll!System::RuntimeTypeHandle.IsSubclassOf()";0.3597024;0.3597024;0.3597024;61925;61925;61925;35;59;0.359702438116074;0.3597024;0.3597024;0.3597024;760;760;760;760;1;61925;0.0003;0.002;61925;61925;0
"Assembly-CSharp.dll!::TowerWeapon.OnDisable()";0.3597;0.3597;0.3597;62046;62046;62046;12;12;0.35970002412796;0.3597;0.3597;0.3597;80;80;80;80;1;62046;0.0002;0.0442;62046;62046;0
"mscorlib.dll!System::RuntimeType.GetMethods()";0.3595;0.3595;0.3595;61925;61925;61925;38;41;0.359499990940094;0.3595;0.3595;0.3595;5;5;5;5;1;61925;0.0055;0.2665;61925;61925;0
"mscorlib.dll!System::RuntimeType.get_BaseType()";0.3588004;0.3588004;0.3588004;61925;61925;61925;38;53;0.358800441026688;0.3588004;0.3588004;0.3588004;284;284;284;284;1;61925;0.0008;0.0036;61925;61925;0
"mscorlib.dll!System.IO::StreamWriter.Flush()";0.3585;0.3585;0.3585;61925;61925;61925;23;24;0.358500003814697;0.3585;0.3585;0.3585;6;6;6;6;1;61925;0.0492;0.0826;61925;61925;0
"mscorlib.dll!System.Reflection::MonoMethodInfo.get_parameter_info()";0.3566;0.3566;0.3566;61925;61925;61925;41;56;0.356599986553192;0.3566;0.3566;0.3566;129;129;129;129;1;61925;0.0002;0.0203;61925;61925;0
